Referencia NCM;% depreciação;ID;Quantidade;Descrição;COD_INTERNO;ORIGEM;Valor unitário;Tipo de produto;activo/inactivo;localização;Data de Compra;ACORDO;COD_ANTIGO;NOTA_FISCAL;FORNECEDOR;EAN 128;Colunas1;Colunas2;Colunas3
9403.20.00;;2340;1;Estante de Aço Extra RCH (Chapa c/ Perfil 1,98M) foram montadas 13 mas compradas 10;3776;ADQUIRIDO;155;Material de Escritório;Activo;Dpto de Pessoal;16/12/2013;;;Serie 1 000000530;Loja UTIL LTDA;;;;
9403.20.00;;2341;1;Estante de Aço Extra RCH (Chapa c/ Perfil 1,98M) foram montadas 13 mas compradas 10;3777;ADQUIRIDO;0;Material de Escritório;Activo;Dpto de Pessoal;16/12/2013;;;Serie 1 000000530;Loja UTIL LTDA;;;;
9403.20.00;;2342;1;Estante de Aço Extra RCH (Chapa c/ Perfil 1,98M) foram montadas 13 mas compradas 10;3778;ADQUIRIDO;0;Material de Escritório;Activo;Dpto de Pessoal;16/12/2013;;;Serie 1 000000530;Loja UTIL LTDA;;;;
9403.20.00;;2343;1;Estante de Aço Extra RCH (Chapa c/ Perfil 1,98M) foram montadas 13 mas compradas 10;3779;ADQUIRIDO;0;Material de Escritório;Activo;Dpto de Pessoal;16/12/2013;;;Serie 1 000000530;Loja UTIL LTDA;;;;
3924.90.00;;2344;1;(2) LIX 12L c/ PEDAL BRANCO;3780;ADQUIRIDO;13,5;Lixeira;Activo;Corredor RaioX;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2345;1;(2) LIX 12L c/ PEDAL BRANCO;3781;ADQUIRIDO;13,5;Lixeira;Activo;Corredor RaioX;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2346;1;(2) LIX 12L c/ PEDAL BRANCO;3782;ADQUIRIDO;13,5;Lixeira;Activo;Corredor RaioX;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2347;1;(2) LIX 12L c/ PEDAL BRANCO;3783;ADQUIRIDO;13,5;Lixeira;Activo;Recepção P.S.;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2348;1;(2) LIX 12L c/ PEDAL BRANCO;3784;ADQUIRIDO;13,5;Lixeira;Activo;Recepção Convênio;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2349;1;(2) LIX 12L c/ PEDAL BRANCO;3785;ADQUIRIDO;13,5;Lixeira;Activo;Ala Masculina, Enfermaria 01;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2350;1;(2) LIX 12L c/ PEDAL BRANCO;3786;ADQUIRIDO;13,5;Lixeira;Activo;Ala Masculina, Enfermaria 02;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2351;1;(2) LIX 12L c/ PEDAL BRANCO;3787;ADQUIRIDO;13,5;Lixeira;Activo;Ala Masculina, Enfermaria 04;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2352;1;(2) LIX 12L c/ PEDAL BRANCO;3788;ADQUIRIDO;13,5;Lixeira;Activo;Ala Feminina, Posto de Enfermagem;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2353;1;(2) LIX 12L c/ PEDAL BRANCO;3789;ADQUIRIDO;13,5;Lixeira;Activo;Quarto 3;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2354;1;(2) LIX 12L c/ PEDAL BRANCO;3790;ADQUIRIDO;13,5;Lixeira;Activo;Apto 1;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2355;1;(2) LIX 12L c/ PEDAL BRANCO;3791;ADQUIRIDO;13,5;Lixeira;Activo;Apto 2;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2356;1;(2) LIX 12L c/ PEDAL BRANCO;3792;ADQUIRIDO;13,5;Lixeira;Activo;Apto 3;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2357;1;(2) LIX 12L c/ PEDAL BRANCO;3793;ADQUIRIDO;13,5;Lixeira;Activo;Berçário;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2358;1;(2) LIX 12L c/ PEDAL BRANCO;3794;ADQUIRIDO;13,5;Lixeira;Activo;Pediatria;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2359;1;(2) LIX 12L c/ PEDAL BRANCO;3795;ADQUIRIDO;13,5;Lixeira;Activo;Pediatria;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2360;1;(2) LIX 12L c/ PEDAL BRANCO;3796;ADQUIRIDO;13,5;Lixeira;Activo;Ala Feminina, Enfermaria 05;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2361;1;(2) LIX 12L c/ PEDAL BRANCO;3797;ADQUIRIDO;13,5;Lixeira;Activo;Ala Feminina, Enfermaria 08;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2362;1;(2) LIX 12L c/ PEDAL BRANCO;3798;ADQUIRIDO;13,5;Lixeira;Activo;Ala Feminina, Enfermaria 02;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2363;1;(2) LIX 12L c/ PEDAL BRANCO;3799;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2364;1;(2) LIX 12L c/ PEDAL BRANCO;3800;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2365;1;(2) LIX 12L c/ PEDAL BRANCO;3801;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2366;1;(2) LIX 12L c/ PEDAL BRANCO;3802;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2367;1;(2) LIX 12L c/ PEDAL BRANCO;3803;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2368;1;(2) LIX 12L c/ PEDAL BRANCO;3804;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2369;1;(2) LIX 12L c/ PEDAL BRANCO;3805;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2370;1;(2) LIX 12L c/ PEDAL BRANCO;3806;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2371;1;(2) LIX 12L c/ PEDAL BRANCO;3807;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2372;1;(2) LIX 12L c/ PEDAL BRANCO;3808;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
3924.90.00;;2373;1;(2) LIX 12L c/ PEDAL BRANCO;3809;ADQUIRIDO;13,5;Lixeira;Activo;Espaço hospitalar;25/11/2013;;;Serie 1 000001089;LAR PLAST COM DE PROD PLASTICOS EIRELI;;;;
8414.59.90;;2374;1;VENT. TETO COMERC.3PA BRANCO.127V VENTISOL 9151201;3810;ADQUIRIDO;80,91;Ventilador;Activo;Recepção Convênio;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
8414.59.90;;2375;1;VENT. TETO COMERC.3PA BRANCO.127V VENTISOL 9151201;3811;ADQUIRIDO;80,91;Ventilador;Activo;Consultório de Pediatria;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
7326.90.90;;2376;1;Suporte P/ TV E VIDEO 14/21 PRETO FORTE 077589;3812;ADQUIRIDO;51,3;SuporteTV;Activo;;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
7326.90.90;;2377;1;Suporte P/ TV E VIDEO 14/21 PRETO FORTE 077589;3813;ADQUIRIDO;51,3;SuporteTV;Activo;;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
7326.90.90;;2378;1;Suporte P/ TV E VIDEO 14/21 PRETO FORTE 077589;3814;ADQUIRIDO;51,3;SuporteTV;Activo;;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
7326.90.90;;2379;1;Suporte P/ TV E VIDEO 14/21 PRETO FORTE 077589;3815;ADQUIRIDO;51,3;SuporteTV;Activo;;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
7326.90.90;;2380;1;Suporte P/ TV E VIDEO 14/21 PRETO FORTE 077589;3816;ADQUIRIDO;51,3;SuporteTV;Activo;;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
7326.90.90;;2381;1;Suporte P/ TV E VIDEO 14/21 PRETO FORTE 077589;3817;ADQUIRIDO;51,3;SuporteTV;Activo;;10/12/2013;;;Serie 1 2751;Gasparzinho;;;;
5209.32.00;;2438;40;Brim Leve Azul Claro 1,60 Larg.;3872;ADQUIRIDO;11,17;Tecido;Rouparia;Costura;16/12/2013;;;Serie 1 1044;Egamed Comercio de Tecidos & Confecções LTDA;;;;
5209.12.00;;2437;40;Brim Leve Branco 1,60 Larg.;3871;ADQUIRIDO;10,5;Tecido;Rouparia;Costura;16/12/2013;;;Serie 1 1044;Egamed Comercio de Tecidos & Confecções LTDA;;;;
3210.31.00;;2436;160;Brim Pesado verde bandeira 1,60 largura;3870;ADQUIRIDO;11,45;Tecido;Rouparia;Costura;16/12/2013;;;Serie 1 1044;Egamed Comercio de Tecidos & Confecções LTDA;;;;
;;2382;1;Falta uma máquina secadora de 30kg suzuki;3818;ADQUIRIDO;19500;Máquina de Secar;;Lavanderia;18/12/2013;;;;;;;;
8471.50.10;;2383;1;H520G G1610 2GB HDD520 LINUX Lenovo preto Linux;3819;ADQUIRIDO;769,6;Computador;Activo;;21/01/2014;;;Serie 3 368739;Magazine Luiza s/a;;;;
8471.60.52;;2384;1;Teclado Lenovo Preto NA;3820;ADQUIRIDO;16,2;TecladoPC;Activo;;21/01/2014;;;Serie 3 368739;Magazine Luiza s/a;;;;
8471.60.53;;2385;1;MOUSE LENOVO PRETO NA;3821;ADQUIRIDO;8,1;RatoPC;Activo;;21/01/2014;;;Serie 3 368739;Magazine Luiza s/a;;;;
8518.21.00;;2386;1;ALTO Falantes Lenovo Preto NA;3822;ADQUIRIDO;16,2;CaixaDeSom;Activo;;21/01/2014;;;Serie 3 368739;Magazine Luiza s/a;;;;
;;2387;1;Puritan Bennet Goodknight 420G - RMS: 80136710107 M-113900-US B395411060;3823;DOADO;2200;Eq. Hospitalar;Activo;Sala de Equipamento Hospitalar;30/01/2014;Riva Leite Bismaggio;;31/05/2006 Critical MED nf:6854;ANONIMO;;;;
3923.10.90;;2388;78;CAIXA BIN N 4 AZUL;3824;ADQUIRIDO;2,3;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
9403.20.00;;2389;2;Estante BIN 444 – LM;3825;ADQUIRIDO;159;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
3923.10.90;;2390;54;CAIXA BIN N 5 AZUL;3826;ADQUIRIDO;3,2;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
9403.20.00;;2391;1;Estante BIN 545 – LM;3827;ADQUIRIDO;180;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
3923.10.90;;2392;77;CAIXA BIN N 7 AZUL;3828;ADQUIRIDO;8;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
9403.20.00;;2393;2;Estante BIN 497 – LM;3829;ADQUIRIDO;336;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
3923.10.90;;2394;20;CAIXA BIN N 8 AZUL;3830;ADQUIRIDO;15;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
9403.20.00;;2395;1;Estante BIN 248 – LM;3831;ADQUIRIDO;295;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
3922.90.00;;2396;10;Estrado 50x50 PRETO;3832;ADQUIRIDO;25;CaixaPlastica;Activo;Farmacia;31/01/2014;;;Serie 1 000000009428;Ze do Plastico LTDA;;;;
8443.31.13;;2436;1;Multi funcional MP 201 SPF MONO SN:W3028904511;3869;ADQUIRIDO;3480;Impressora;Activo;Administração entrada;24/01/2014;;;Serie 0 4649;C. SAD Silva;;;;
9019.20.10;;2397;1;Vent Logos VLP 4000P 11-0702;3833;REFormado;1913;Eq. Hospitalar;Activo;Unidade de Apoio;27/01/2014;PMMP;15077;Serie 1 1293;VENT-LOGOS Sistemas logicos LTDA EPP;;;;
9019.20.10;;2398;1;Vent Logos VLP 4000P;3834;REFormado;1913;Eq. Hospitalar;Activo;Unidade de Apoio;27/01/2014;;;Serie 1 1293;VENT-LOGOS Sistemas logicos LTDA EPP;;;;
;;2399;10;Frasco Safira 1500ML;3835;ADQUIRIDO;3,99;Utensilio;Activo;Cozinha;04/02/2014;;;Cupom Fiscal ccf:001420 cod:001696;MGM COMERCIO DE UTENSILIOS E ELETRONICOS LTDA;;;;
;;2400;10;Garrafa Termica 1L;3836;ADQUIRIDO;21,9;Utensilio;Activo;Cozinha;04/02/2014;;;cupom Fiscal ccf:124858 cod:132556;J.P. Soares e CIA LTDA;;;;
8414.59.90;;2401;1;VENT. TETO COMERC. 3PA BRANCO 127V VNTISOL 9151201;3837;ADQUIRIDO;80,91;Ventilador;Activo;Dpto de Pessoal;06/02/2014;;;Serie 1 2928;Gasparzinho;;;;
8414.59.90;;2402;1;VENT. TETO COMERC. 3PA BRANCO 127V VNTISOL 9151201;3838;ADQUIRIDO;80,91;Ventilador;Activo;Dpto de Pessoal;06/02/2014;;;Serie 1 2928;Gasparzinho;;;;
8414.51.10;;2403;1;VENT DE MESA 30CM 127V BRANCO VENTISOL 9254117;3837;ADQUIRIDO;62,91;Ventilador;Activo;Ala Feminina, Posto de Enfermagem;06/02/2014;;;Serie 1 2928;Gasparzinho;;;;
4102-12-10;;2405;1;CAIXA FERRAMENTA PLASTICO VONDER CPV-0455;3838;ADQUIRIDO;48,96;Utensilio;Activo;Manutenção;06/02/2014;;;Serie 1 2932;Gasparzinho;;;;
8414.51.90;;2406;1;Ventilador de coluna 40cm wind 110v-kg HOME;3839;ADQUIRIDO;69,9;Ventilador;Activo;Centro Cirurgico;06/02/2014;;;Serie 3 545255;RN COMERCIO VAREJISTA;;;;
8414.51.90;;2407;1;Ventilador de coluna 40cm wind 110v-kg HOME;3840;ADQUIRIDO;69,9;Ventilador;Activo;Berçário;06/02/2014;;;Serie 3 545255;RN COMERCIO VAREJISTA;;;;
8414.51.90;;2408;1;Ventilador de coluna 40cm wind 110v-kg HOME;3841;ADQUIRIDO;69,9;Ventilador;Activo;Tesouraria;06/02/2014;;;Serie 3 545255;RN COMERCIO VAREJISTA;;;;
8414.51.90;;2409;1;Ventilador de coluna 40cm wind 110v-kg HOME;3842;ADQUIRIDO;69,9;Ventilador;Activo;Auditório;06/02/2014;;;Serie 3 545255;RN COMERCIO VAREJISTA;;;;
8414.51.90;;2410;1;Ventilador de coluna 40cm wind 110v-kg HOME;3843;ADQUIRIDO;69,9;Ventilador;Activo;Auditório;06/02/2014;;;Serie 3 545255;RN COMERCIO VAREJISTA;;;;
9402.90.90;;2411;1;Biombo Triplo c/6 rodízios 1,75x1,80 1;3844;ADQUIRIDO;259,9;Eq. Hospitalar;Activo;Ala masculina;31/01/2014;PAHI;;Serie 1 1326;8-Softline prod. Cirurgica;;;;
9402.90.90;;2412;1;Biombo Triplo c/6 rodízios 1,75x1,80 1;3845;ADQUIRIDO;259,9;Eq. Hospitalar;Activo;Ala feminina;31/01/2014;PAHI;;Serie 1 1326;8-Softline prod. Cirurgica;;;;
9402.90.90;;2413;1;Biombo Triplo c/6 rodízios 1,75x1,80 1;3846;ADQUIRIDO;259,9;Eq. Hospitalar;Activo;Sala de estabilização;31/01/2014;PAHI;;Serie 1 1326;8-Softline prod. Cirurgica;;;;
3004.90.99;;2414;1;Carro Maca c/ rodízios (1,9x0,6x0,8);3847;ADQUIRIDO;799,9;Eq. Hospitalar;Activo;Sala de estabilização;31/01/2014;PAHI;;Serie 1 1326;8-Softline prod. Cirurgica;;;;
8205.40.00;;2415;1;Chave Phillips Vonder plus cabo amarelo magnética;3848;ADQUIRIDO;7,58;Utensilio de aço;Activo;Sala de Informática;13/02/2014;;;Serie 1 336;Gasparzinho;;;;
9018.90.29;;2416;2;Furadeira OSSEA CANULADA ELETRICA F200 BELCUORE;3849;ADQUIRIDO;3620;Eq. Hospitalar;Activo;Centro Cirurgico;19/02/2014;PAHI;;Serie 100 5775;Esterili-Med Ind. Com. Equip. Hosp. Ltda EPP;;;;
9018.90.29;;2417;1;Fonte de Alimentação Furadeira F200 Total OPF 6101;3850;ADQUIRIDO;960;Eq. Hospitalar;Activo;Centro Cirurgico;19/02/2014;PAHI;;Serie 100 5775;Esterili-Med Ind. Com. Equip. Hosp. Ltda EPP;;;;
;;2418;1;DLINK DI-524;3851;ADQUIRIDO;0;Roteador;Desactivo;Sala de Informática;;;;;antigo;;;;
9026.20.10;;2419;1;Válvula Redutora P/ REDE 02 Lote 13/1592;3852;ADQUIRIDO;134,7;Material Hospitalar;Activo;Sala de Equipamento Hospitalar;20/02/2014;;;SERIE 1 9976;Dormed Hospitalar;;;;
9026.20.10;;2420;1;Válvula Redutora P/ REDE 02 Lote 13/1592;3853;ADQUIRIDO;134,7;Material Hospitalar;Activo;Sala de Equipamento Hospitalar;20/02/2014;;;SERIE 1 9976;Dormed Hospitalar;;;;
9019.20.20;;2421;2;Nebulizador UTI 500ml MAKROLON OXIGEL/ Lote 13/0329;3854;ADQUIRIDO;40,8;Material Hospitalar;Activo;Sala de Equipamento Hospitalar;20/02/2014;;;SERIE 1 9976;Dormed Hospitalar;;;;
7009.92.00;;2422;1;LAND Espelho Laqueado 3CM 90x40 6316;3855;ADQUIRIDO;29,99;Espelho;Activo;Piso 2, Banheiro das senhoras;21/02/2014;;;Serie 1 519;Santos de Iguacu Bazar e Armarinho – Santos;;;;
9403.30.00;;2423;1;Mesa medindo 1,20x0,60 tampo de 18mm na cor de lanarca;3856;ADQUIRIDO;208;Mobiliário de Escritório;Activo;Administração, Hall Entrada;22/02/2014;;;Serie 1 2893;S. Jorge C. Monteiro;;;;
9403.30.00;;2424;1;Conexão medindo 60x60 na cor de laranja;3857;ADQUIRIDO;98;Mobiliário de Escritório;Activo;Administração, Hall Entrada;22/02/2014;;;Serie 1 2893;S. Jorge C. Monteiro;;;;
9403.30.00;;2425;1;Mesa medindo 1,00x0,60 tampo de 18mm na cor de lanarca;3858;ADQUIRIDO;198;Mobiliário de Escritório;Activo;Administração, Sala de Administração;22/02/2014;;;Serie 1 2893;S. Jorge C. Monteiro;;;;
9403.30.00;;2426;1;Suporte para teclado retratil na cor lanarca;3859;ADQUIRIDO;63;Mobiliário de Escritório;Activo;Administração, Sala de Administração;22/02/2014;;;Serie 1 2893;S. Jorge C. Monteiro;;;;
9403.30.00;;2427;1;Gaveteiro fixo c/ 2gavetas na cor lanarca;3860;ADQUIRIDO;99;Mobiliário de Escritório;Activo;Administração, ND;22/02/2014;;;Serie 1 2893;S. Jorge C. Monteiro;;;;
9403.30.00;;2428;1;Arquivo de madeira c/ 4 gavetas na cor de lanarca;3861;ADQUIRIDO;620;Mobiliário de Escritório;Activo;Administração, Hall Entrada;22/02/2014;;;Serie 1 2893;S. Jorge C. Monteiro;;;;
9403.30.00;;2429;1;Estação de trabalho med 1,20x1,20 na cor cz/cz;3862;ADQUIRIDO;486;Mobiliário de Escritório;Activo;Administração, Hall Entrada;22/02/2014;;;Serie 1 2893;S. Jorge C. Monteiro;;;;
9019.20.10;;2430;2;Mascara Facial para Inalação Hudson com Coxim Inflavel Adulto Media Hudson - R005278;3863;ADQUIRIDO;65,36;Material Hospitalar;Activo;Centro Cirurgico;13/02/2014;;;Serie 1 3604;Comercial Cirurgica PASSOS LTDA;;;;
9019.20.10;;2431;2;Mascara Facial para Inalação Hudson com Coxim Inflavel N.6 Adulto Grande Hudson - R005336;3864;ADQUIRIDO;65,36;Material Hospitalar;Activo;Centro Cirurgico;13/02/2014;;;Serie 1 3604;Comercial Cirurgica PASSOS LTDA;;;;
9020.00.90;;2432;2;Mascara Facial para Inalação Com Coxim Inflavel Adulto Pequeno Hudson - R141185;3865;ADQUIRIDO;65,36;Material Hospitalar;Activo;Centro Cirurgico;13/02/2014;;;Serie 1 3604;Comercial Cirurgica PASSOS LTDA;;;;
9019.20.90;;2433;2;Balão de Oxigenio de borracha 2LT UNITEC R017150;3866;ADQUIRIDO;43,06;Material Hospitalar;Activo;Centro Cirurgico;13/02/2014;;;Serie 1 3604;Comercial Cirurgica PASSOS LTDA;;;;
9019.20.90;;2434;2;Balão de Oxigenio de borracha 1LT UNITEC R145403;3867;ADQUIRIDO;37,3;Material Hospitalar;Activo;Centro Cirurgico;13/02/2014;;;Serie 1 3604;Comercial Cirurgica PASSOS LTDA;;;;
9019.20.90;;2435;2;Balão de Oxigenio de borracha 3LT UNITEC BA400 R017151;3868;ADQUIRIDO;44,95;Material Hospitalar;Activo;Centro Cirurgico;13/02/2014;;;Serie 1 3604;Comercial Cirurgica PASSOS LTDA;;;;
8471.90.12;;2440;1;ELGIN-BS300-U LEITOR DE CODIGO DE BARRAS BS313 USB CR PRETO;3874;ADQUIRIDO;103,96;Electronico;Activo;CAF;25/02/2014;;;Serie 1 1294845;ECCO BRASIL INFORMATICA E ELECTRONICOS LTDA;;;;
8471.90.12;;2441;1;SEAGATE-STBX1000101 – HD EXTERNO EXPANSION STBX1000101 PORTATIL CAPACIDADE 1TB USB 30;3875;ADQUIRIDO;247,4;Electronico;Activo;Sala de Informática;25/02/2014;;;Serie 1 1294845;ECCO BRASIL INFORMATICA E ELECTRONICOS LTDA;;;;
8517.18.91;;2442;1;Telefone Gondola TC20 CZ AZ INTELBRAS;3876;ADQUIRIDO;30,9;Telefonia;Activo;Farmacia;01/03/2014;;;Serie 23 82964;Casas Bahia;;;;
8418.21.00;;2443;1;REF 1P CRC28FB 239L BR 110V CONSUL;3877;ADQUIRIDO;729,9;Electrodomestico;Activo;Tesouraria;24/02/2014;;;Serie 74 73836;Extra.com.br;;;;
8471.60.52;;2444;1;Teclado PS 2 LIGHT PRETO TC303 NEWLINK;3878;ADQUIRIDO;22,9;TecladoPC;Activo;Contabilidade;01/03/2014;;;Serie 70 1035123;Casas Bahia;;;;
8471.60.52;;2445;1;Teclado PS 2 LIGHT PRETO TC303 NEWLINK;3879;ADQUIRIDO;22,9;TecladoPC;Activo;Sala de Informática;01/03/2014;;;Serie 70 1035123;Casas Bahia;;;;
8544.42.00;;2446;1;Cabo USB Serial DB9M PT BIV CIA DO SOFTWARE para ligar a impressora de cheque;3880;ADQUIRIDO;49,9;Electronico;Activo;Tesouraria;01/03/2014;;;Serie 70 1035123;Casas Bahia;;;;
7321.11.00;;2447;1;Fogão Delta 4 Bocas Branco DAKO DELTA Branco;3881;ADQUIRIDO;329;Electrodomestico;Activo;Pediatria;07/03/2014;;;Serie 1 3947736;Americanas.com;;;;
8414.80.11;;2448;1;MSV 12/200 – Compressor MEDICO-ODONTOLOGICO;3882;ADQUIRIDO;5850;Eq. Hospitalar;Activo;Exterior;13/03/2014;;;Serie 0 Folha 1/1 18985;NOWAK COM. MAQUINAS E EQUIPAMENTOS LTDA;;;;
8518.21.00;;2449;1;Lenovo Colunas de Som M0620 – um conjunto para cada computador novo da lenovo;3883;ADQUIRIDO;0;CaixaDeSom;Activo;Pediatria;25/03/2014;;;;;;;;
8471.60.53;;2450;1;Mouse de computador CCE 3D3KEY OPTICAL MOUSE PS2;3884;ADQUIRIDO;7,78;RatoPC;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8471.60.53;;2450;1;Mouse de computador CCE 3D3KEY OPTICAL MOUSE PS2;3885;ADQUIRIDO;7,78;RatoPC;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8471.60.52;;2451;1;Teclado Preto KBS3040 CCE;3886;ADQUIRIDO;7,94;TecladoPC;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8471.60.52;;2452;1;Teclado Preto KBS3040 CCE;3887;ADQUIRIDO;7,94;TecladoPC;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8518.21.00;;2453;1;Caixa de som Modelo SP-R205 US;3888;ADQUIRIDO;7,84;CaixaDeSom;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8518.21.00;;2454;1;Caixa de som Modelo SP-R205 US;3889;ADQUIRIDO;7,84;CaixaDeSom;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8517.62.39;;2455;1;D-Link Switch SOHO 8 portas Dual Speed 10/100Mbps;3890;ADQUIRIDO;49,3;Switch;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8471.50.10;;2456;1;Computador CCE Intel Core i3-2130 6GB HD500GB E365 SN:BNQOBY00GUAWFX038M;3891;ADQUIRIDO;835,44;Computador;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8471.50.10;;2457;1;Computador CCE Intel Core i3-2130 6GB HD500GB E365;3892;ADQUIRIDO;835,44;Computador;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
8528.51.20;;2458;1;Monitor LCD 15 6 Philips;3893;ADQUIRIDO;240;Monitor;Activo;Sala de Informática;26/02/2014;;;Serie 4 204633;RN COMERCIO VAREJISTA;;;;
